<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.02	22:00:00	1.11713	1.11713	1.11678	1.11710	0	0	0
2020.01.02	22:30:00	1.11710	1.11716	1.11691	1.11705	0	0	0
2020.01.02	23:00:00	1.11713	1.11729	1.11707	1.11724	0	0	0
2020.01.02	23:30:00	1.11724	1.11729	1.11693	1.11704	0	0	0
2020.01.03	00:00:00	1.11704	1.11733	1.11695	1.11721	204	0	0
2020.01.03	00:30:00	1.11721	1.11756	1.11720	1.11751	127	0	0
2020.01.03	01:00:00	1.11751	1.11780	1.11742	1.11755	232	0	0
2020.01.03	01:30:00	1.11755	1.11765	1.11719	1.11731	323	0	0
2020.01.03	02:00:00	1.11731	1.11767	1.11729	1.11760	323	0	0
2020.01.03	02:30:00	1.11760	1.11770	1.11715	1.11720	413	0	0
2020.01.03	03:00:00	1.11721	1.11727	1.11691	1.11714	296	0	0
2020.01.03	03:30:00	1.11714	1.11732	1.11709	1.11714	202	0	0
2020.01.03	04:00:00	1.11716	1.11744	1.11716	1.11732	199	0	0
2020.01.03	04:30:00	1.11731	1.11738	1.11682	1.11696	189	0	0
2020.01.03	05:00:00	1.11696	1.11700	1.11640	1.11659	272	0	0
2020.01.03	05:30:00	1.11659	1.11695	1.11655	1.11660	279	0	0
2020.01.03	06:00:00	1.11660	1.11678	1.11636	1.11671	386	0	0
2020.01.03	06:30:00	1.11671	1.11691	1.11669	1.11687	234	0	0
2020.01.03	07:00:00	1.11687	1.11710	1.11562	1.11581	634	0	0
2020.01.03	07:30:00	1.11581	1.11596	1.11517	1.11528	665	0	0
2020.01.03	08:00:00	1.11528	1.11599	1.11517	1.11578	603	0	0
2020.01.03	08:30:00	1.11578	1.11583	1.11502	1.11506	536	0	0
2020.01.03	09:00:00	1.11508	1.11518	1.11428	1.11465	565	0	0
2020.01.03	09:30:00	1.11466	1.11491	1.11396	1.11396	570	0	0
2020.01.03	10:00:00	1.11396	1.11429	1.11312	1.11344	681	0	0
2020.01.03	10:30:00	1.11344	1.11364	1.11304	1.11357	482	0	0
2020.01.03	11:00:00	1.11357	1.11357	1.11264	1.11292	589	0	0
2020.01.03	11:30:00	1.11292	1.11308	1.11246	1.11296	529	0	0
2020.01.03	12:00:00	1.11296	1.11321	1.11278	1.11299	411	0	0
2020.01.03	12:30:00	1.11299	1.11421	1.11295	1.11388	534	0	0
2020.01.03	13:00:00	1.11388	1.11480	1.11373	1.11453	544	0	0
2020.01.03	13:30:00	1.11453	1.11474	1.11369	1.11378	465	0	0
2020.01.03	14:00:00	1.11377	1.11484	1.11349	1.11456	548	0	0
2020.01.03	14:30:00	1.11458	1.11534	1.11457	1.11523	557	0	0
2020.01.03	15:00:00	1.11536	1.11664	1.11529	1.11625	1107	0	0
2020.01.03	15:30:00	1.11626	1.11669	1.11556	1.11628	736	0	0
2020.01.03	16:00:00	1.11628	1.11739	1.11622	1.11732	585	0	0
2020.01.03	16:30:00	1.11730	1.11793	1.11709	1.11716	492	0	0
2020.01.03	17:00:00	1.11716	1.11736	1.11705	1.11723	376	0	0
2020.01.03	17:30:00	1.11723	1.11730	1.11676	1.11717	353	0	0
2020.01.03	18:00:00	1.11717	1.11728	1.11694	1.11697	302	0	0
2020.01.03	18:30:00	1.11696	1.11709	1.11657	1.11666	445	0	0
