<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.08.14	1.18152	1.18499	1.17814	1.18372	31414	0	0
2020.08.16	1.18370	1.18525	1.18295	1.18516	1370	0	0
2020.08.17	1.18515	1.18805	1.18283	1.18743	29682	0	0
2020.08.18	1.18743	1.19651	1.18738	1.19459	36115	0	0
2020.08.19	1.19458	1.19523	1.18299	1.18433	41172	0	0
2020.08.20	1.18433	1.18706	1.18018	1.18692	39340	0	0
2020.08.21	1.18693	1.18824	1.17537	1.17910	34002	0	0
2020.08.23	1.17911	1.18062	1.17907	1.17978	1726	0	0
2020.08.24	1.17979	1.18491	1.17829	1.17932	29302	0	0
2020.08.25	1.17932	1.18429	1.17838	1.18337	33264	0	0
2020.08.26	1.18337	1.18400	1.17720	1.18395	33035	0	0
2020.08.27	1.18397	1.19006	1.17621	1.18200	48405	0	0
2020.08.28	1.18201	1.19193	1.18106	1.18985	40640	0	0
2020.08.30	1.19006	1.19197	1.18973	1.19169	2438	0	0
2020.08.31	1.19168	1.19655	1.18836	1.19363	34385	0	0
2020.09.01	1.19363	1.20105	1.19010	1.19221	43070	0	0
2020.09.02	1.19222	1.19234	1.18219	1.18453	38889	0	0
2020.09.03	1.18454	1.18641	1.17886	1.18409	40603	0	0
2020.09.04	1.18409	1.18648	1.17805	1.18352	36771	0	0
2020.09.06	1.18414	1.18431	1.18331	1.18340	1449	0	0
2020.09.07	1.18342	1.18482	1.18093	1.18183	23174	0	0
2020.09.08	1.18183	1.18269	1.17542	1.17664	40756	0	0
2020.09.09	1.17663	1.18334	1.17524	1.18032	35649	0	0
2020.09.10	1.18032	1.19169	1.18002	1.18230	43903	0	0
2020.09.11	1.18231	1.18736	1.18231	1.18416	29095	0	0
2020.09.13	1.18338	1.18461	1.18315	1.18401	1115	0	0
2020.09.14	1.18400	1.18874	1.18317	1.18667	25869	0	0
2020.09.15	1.18667	1.18999	1.18391	1.18416	29162	0	0
2020.09.16	1.18416	1.18819	1.17875	1.18039	39546	0	0
2020.09.17	1.18041	1.18557	1.17372	1.18466	40131	0	0
2020.09.18	1.18466	1.18698	1.18257	1.18351	29147	0	0
2020.09.20	1.18429	1.18495	1.18370	1.18452	1252	0	0
2020.09.21	1.18450	1.18712	1.17314	1.17624	36843	0	0
2020.09.22	1.17624	1.17711	1.16915	1.17059	37998	0	0
2020.09.23	1.17058	1.17185	1.16510	1.16564	39180	0	0
2020.09.24	1.16566	1.16864	1.16261	1.16732	37203	0	0
2020.09.25	1.16731	1.16844	1.16119	1.16263	32031	0	0
2020.09.27	1.16194	1.16355	1.16190	1.16338	1283	0	0
2020.09.28	1.16338	1.16795	1.16147	1.16765	30369	0	0
2020.09.29	1.16766	1.17453	1.16647	1.17413	31592	0	0
2020.09.30	1.17413	1.17542	1.16842	1.17229	40254	0	0
2020.10.01	1.17229	1.17692	1.17168	1.17436	37155	0	0
2020.10.02	1.17436	1.17441	1.16954	1.17136	36392	0	0
2020.10.04	1.17101	1.17196	1.17050	1.17192	1788	0	0
2020.10.05	1.17193	1.17970	1.17174	1.17887	27850	0	0
2020.10.06	1.17887	1.18070	1.17275	1.17367	35423	0	0
2020.10.07	1.17367	1.17814	1.17247	1.17653	29511	0	0
2020.10.08	1.17653	1.17812	1.17325	1.17665	26192	0	0
2020.10.09	1.17664	1.18302	1.17574	1.18217	23569	0	0
2020.10.11	1.18121	1.18212	1.18073	1.18154	1515	0	0
2020.10.12	1.18154	1.18262	1.17864	1.18125	22282	0	0
2020.10.13	1.18125	1.18135	1.17302	1.17417	27874	0	0
2020.10.14	1.17416	1.17705	1.17186	1.17442	26849	0	0
2020.10.15	1.17443	1.17573	1.16880	1.17061	28207	0	0
2020.10.16	1.17061	1.17456	1.16937	1.17125	23770	0	0
2020.10.18	1.17156	1.17172	1.17095	1.17151	1167	0	0
2020.10.19	1.17151	1.17932	1.17028	1.17680	24623	0	0
2020.10.20	1.17680	1.18403	1.17596	1.18286	26475	0	0
2020.10.21	1.18285	1.18803	1.18277	1.18513	28698	0	0
2020.10.22	1.18511	1.18664	1.18111	1.18142	27671	0	0
2020.10.23	1.18142	1.18643	1.17864	1.18561	24732	0	0
2020.10.25	1.18514	1.18570	1.18385	1.18477	2051	0	0
2020.10.26	1.18476	1.18500	1.18029	1.18086	26319	0	0
2020.10.27	1.18086	1.18383	1.17668	1.17811	26775	0	0
2020.10.28	1.17813	1.17876	1.17174	1.17478	31865	0	0
2020.10.29	1.17478	1.17582	1.16498	1.16779	34480	0	0
2020.10.30	1.16777	1.17038	1.16396	1.16429	29105	0	0
2020.11.01	1.16449	1.16464	1.16358	1.16404	1133	0	0
2020.11.02	1.16412	1.16552	1.16209	1.16392	26990	0	0
2020.11.03	1.16400	1.17624	1.16369	1.17606	29092	0	0
2020.11.04	1.17614	1.17701	1.16022	1.17311	74884	0	0
2020.11.05	1.17318	1.18592	1.17104	1.18136	46046	0	0
2020.11.06	1.18164	1.18905	1.17950	1.18701	40356	0	0
2020.11.08	1.18830	1.18920	1.18794	1.18895	1056	0	0
2020.11.09	1.18921	1.19196	1.17950	1.18230	52849	0	0
2020.11.10	1.18238	1.18428	1.17793	1.18173	44862	0	0
2020.11.11	1.18180	1.18323	1.17451	1.17781	31037	0	0
2020.11.12	1.17789	1.18226	1.17583	1.18029	31920	0	0
2020.11.13	1.18036	1.18369	1.17991	1.18306	23579	0	0
2020.11.15	1.18305	1.18458	1.18283	1.18418	879	0	0
2020.11.16	1.18443	1.18683	1.18138	1.18581	29391	0	0
2020.11.17	1.18589	1.18933	1.18422	1.18624	24963	0	0
2020.11.18	1.18632	1.18905	1.18420	1.18441	26402	0	0
2020.11.19	1.18449	1.18820	1.18159	1.18641	28428	0	0
2020.11.20	1.18650	1.18903	1.18494	1.18513	22795	0	0
2020.11.22	1.18507	1.18631	1.18498	1.18626	776	0	0
2020.11.23	1.18652	1.19055	1.17997	1.18411	28246	0	0
2020.11.24	1.18419	1.18966	1.18381	1.18963	31091	0	0
2020.11.25	1.18971	1.19293	1.18814	1.19152	32293	0	0
2020.11.26	1.19160	1.19404	1.18850	1.19098	21770	0	0
2020.11.27	1.19106	1.19619	1.19091	1.19588	21105	0	0
2020.11.29	1.19583	1.19709	1.19583	1.19679	812	0	0
2020.11.30	1.19708	1.20027	1.19193	1.19362	29145	0	0
2020.12.01	1.19369	1.20762	1.19350	1.20695	31592	0	0
2020.12.02	1.20703	1.21180	1.20396	1.21128	33453	0	0
2020.12.03	1.21136	1.21741	1.21007	1.21420	32309	0	0
2020.12.04	1.21447	1.21770	1.21097	1.21156	32480	0	0
2020.12.06	1.21219	1.21288	1.21150	1.21172	910	0	0
2020.12.07	1.21197	1.21658	1.20781	1.21083	30293	0	0
2020.12.08	1.21091	1.21336	1.20951	1.21084	29900	0	0
2020.12.09	1.21091	1.21470	1.20584	1.20773	30297	0	0
2020.12.10	1.20780	1.21585	1.20780	1.21422	34332	0	0
2020.12.11	1.21430	1.21624	1.21049	1.21064	27747	0	0
2020.12.13	1.21300	1.21366	1.21280	1.21303	990	0	0
2020.12.14	1.21328	1.21762	1.21152	1.21475	27392	0	0
2020.12.15	1.21483	1.21684	1.21213	1.21531	28319	0	0
2020.12.16	1.21539	1.22117	1.21247	1.21950	34562	0	0
2020.12.17	1.21957	1.22722	1.21894	1.22603	31020	0	0
2020.12.18	1.22610	1.22681	1.22251	1.22527	26166	0	0
2020.12.20	1.22226	1.22301	1.22075	1.22088	1112	0	0
2020.12.21	1.22114	1.22525	1.21292	1.22338	42580	0	0
2020.12.22	1.22345	1.22567	1.21518	1.21848	33624	0	0
2020.12.23	1.21870	1.22206	1.21536	1.21928	34513	0	0
2020.12.24	1.21936	1.22152	1.21770	1.21818	21503	0	0
2020.12.27	1.21859	1.22036	1.21769	1.22011	932	0	0
2020.12.28	1.22036	1.22500	1.21807	1.22184	31302	0	0
2020.12.29	1.22192	1.22747	1.22191	1.22511	27838	0	0
2020.12.30	1.22519	1.23094	1.22509	1.22957	31070	0	0
2020.12.31	1.22982	1.23089	1.22080	1.22161	30113	0	0
2021.01.03	1.22287	1.22498	1.22266	1.22471	1353	0	0
2021.01.04	1.22495	1.23094	1.22383	1.22515	36498	0	0
2021.01.05	1.22523	1.23052	1.22468	1.22957	31892	0	0
2021.01.06	1.22982	1.23490	1.22652	1.23372	47063	0	0
2021.01.07	1.23379	1.23439	1.22447	1.22662	38223	0	0
2021.01.08	1.22687	1.22841	1.21926	1.22166	43231	0	0
2021.01.10	1.22128	1.22219	1.21789	1.21842	1446	0	0
2021.01.11	1.21867	1.21993	1.21319	1.21594	36937	0	0
2021.01.12	1.21601	1.22092	1.21368	1.22075	34964	0	0
2021.01.13	1.22083	1.22223	1.21395	1.21608	32068	0	0
2021.01.14	1.21615	1.21779	1.21106	1.21478	36341	0	0
2021.01.15	1.21503	1.21620	1.20701	1.20701	30209	0	0
2021.01.17	1.20743	1.20835	1.20632	1.20634	1071	0	0
2021.01.18	1.20659	1.20863	1.20532	1.20765	24504	0	0
2021.01.19	1.20773	1.21444	1.20770	1.21382	26413	0	0
2021.01.20	1.21389	1.21577	1.20763	1.21134	28379	0	0
2021.01.21	1.21142	1.21724	1.21090	1.21644	30977	0	0
2021.01.22	1.21652	1.21890	1.21511	1.21673	24918	0	0
2021.01.24	1.21621	1.21678	1.21571	1.21641	764	0	0
2021.01.25	1.21666	1.21828	1.21156	1.21401	26863	0	0
2021.01.26	1.21425	1.21755	1.21074	1.21621	26919	0	0
2021.01.27	1.21629	1.21693	1.20581	1.20999	35152	0	0
2021.01.28	1.21025	1.21416	1.20804	1.21199	36685	0	0
2021.01.29	1.21206	1.21554	1.20940	1.21325	34631	0	0
2021.01.31	1.21268	1.21283	1.21177	1.21200	1363	0	0
2021.02.01	1.21224	1.21360	1.20555	1.20666	31305	0	0
2021.02.02	1.20673	1.20873	1.20112	1.20354	31277	0	0
2021.02.03	1.20363	1.20496	1.20037	1.20401	26455	0	0
2021.02.04	1.20409	1.20423	1.19554	1.19651	26913	0	0
2021.02.05	1.19659	1.20494	1.19519	1.20448	24960	0	0
2021.02.07	1.20367	1.20488	1.20318	1.20455	1071	0	0
2021.02.08	1.20480	1.20653	1.20193	1.20511	23820	0	0
2021.02.09	1.20518	1.21213	1.20489	1.21150	26328	0	0
2021.02.10	1.21158	1.21435	1.21085	1.21178	25490	0	0
2021.02.11	1.21186	1.21489	1.21131	1.21295	19480	0	0
2021.02.12	1.21302	1.21327	1.20812	1.21150	19796	0	0
2021.02.14	1.21189	1.21223	1.21150	1.21192	797	0	0
2021.02.15	1.21199	1.21446	1.21164	1.21309	18761	0	0
2021.02.16	1.21317	1.21689	1.20831	1.20868	25777	0	0
2021.02.17	1.20876	1.20979	1.20228	1.20442	27783	0	0
2021.02.18	1.20450	1.20946	1.20353	1.20906	25379	0	0
2021.02.19	1.20914	1.21440	1.20820	1.21141	22776	0	0
2021.02.21	1.21151	1.21262	1.21121	1.21219	893	0	0
2021.02.22	1.21242	1.21689	1.20908	1.21628	27858	0	0
2021.02.23	1.21635	1.21795	1.21350	1.21481	27500	0	0
2021.02.24	1.21503	1.21742	1.21087	1.21683	31691	0	0
2021.02.25	1.21691	1.22425	1.21549	1.21549	38115	0	0
2021.02.26	1.21574	1.21821	1.20618	1.20680	45307	0	0
2021.02.28	1.20688	1.20906	1.20669	1.20892	1450	0	0
2021.03.01	1.20900	1.21007	1.20272	1.20474	30855	0	0
2021.03.02	1.20482	1.20939	1.19913	1.20820	30840	0	0
2021.03.03	1.20845	1.21128	1.20408	1.20437	31550	0	0
2021.03.04	1.20461	1.20626	1.19579	1.19660	38863	0	0
2021.03.05	1.19660	1.19681	1.18928	1.19071	38365	0	0
2021.03.07	1.19132	1.19292	1.19122	1.19233	1108	0	0
2021.03.08	1.19258	1.19318	1.18422	1.18497	32722	0	0
2021.03.09	1.18505	1.19152	1.18352	1.18943	31066	0	0
2021.03.10	1.18966	1.19292	1.18684	1.19232	31850	0	0
2021.03.11	1.19240	1.19894	1.19150	1.19797	32201	0	0
2021.03.12	1.19805	1.19880	1.19096	1.19484	26772	0	0
2021.03.14	1.19435	1.19525	1.19409	1.19497	1528	0	0
2021.03.15	1.19497	1.19670	1.19099	1.19258	25174	0	0
2021.03.16	1.19258	1.19514	1.18819	1.19017	24688	0	0
2021.03.17	1.19017	1.19852	1.18858	1.19822	27748	0	0
2021.03.18	1.19822	1.19882	1.19058	1.19171	33383	0	0
2021.03.19	1.19172	1.19367	1.18734	1.19041	25036	0	0
2021.03.21	1.18745	1.18896	1.18693	1.18834	1351	0	0
2021.03.22	1.18833	1.19463	1.18743	1.19319	25257	0	0
2021.03.23	1.19318	1.19402	1.18358	1.18391	26604	0	0
2021.03.24	1.18393	1.18505	1.18062	1.18124	26660	0	0
2021.03.25	1.18124	1.18272	1.17583	1.17752	27856	0	0
2021.03.26	1.17752	1.18045	1.17713	1.17936	21059	0	0
2021.03.28	1.17900	1.17915	1.17853	1.17870	1112	0	0
2021.03.29	1.17870	1.17933	1.17597	1.17681	25943	0	0
2021.03.30	1.17681	1.17733	1.17107	1.17228	23445	0	0
2021.03.31	1.17228	1.17594	1.17037	1.17267	26935	0	0
2021.04.01	1.17266	1.17812	1.17123	1.17760	26928	0	0
2021.04.02	1.17760	1.17853	1.17480	1.17543	13881	0	0
2021.04.04	1.17529	1.17674	1.17519	1.17672	1745	0	0
2021.04.05	1.17673	1.18191	1.17374	1.18165	18071	0	0
2021.04.06	1.18166	1.18773	1.17948	1.18734	25333	0	0
2021.04.07	1.18735	1.19143	1.18605	1.18720	26953	0	0
2021.04.08	1.18721	1.19269	1.18603	1.19149	26260	0	0
2021.04.09	1.19149	1.19197	1.18667	1.18991	23367	0	0
2021.04.11	1.18885	1.19031	1.18878	1.18956	1204	0	0
2021.04.12	1.18956	1.19187	1.18708	1.19113	25156	0	0
2021.04.13	1.19114	1.19555	1.18776	1.19533	28995	0	0
2021.04.14	1.19535	1.19868	1.19506	1.19828	24826	0	0
2021.04.15	1.19829	1.19929	1.19558	1.19689	25914	0	0
2021.04.16	1.19689	1.19942	1.19501	1.19817	22082	0	0
2021.04.18	1.19695	1.19730	1.19666	1.19684	1183	0	0
2021.04.19	1.19684	1.20475	1.19421	1.20420	27071	0	0
2021.04.20	1.20421	1.20794	1.20221	1.20320	28552	0	0
2021.04.21	1.20320	1.20433	1.19981	1.20369	24294	0	0
2021.04.22	1.20369	1.20691	1.19932	1.20140	29843	0	0
2021.04.23	1.20141	1.20995	1.20125	1.20968	22733	0	0
2021.04.25	1.20882	1.20945	1.20877	1.20889	1023	0	0
2021.04.26	1.20891	1.21164	1.20607	1.20791	25974	0	0
2021.04.27	1.20792	1.20924	1.20564	1.20889	25742	0	0
2021.04.28	1.20889	1.21349	1.20558	1.21344	32392	0	0
2021.04.29	1.21344	1.21494	1.21018	1.21242	27318	0	0
2021.04.30	1.21242	1.21260	1.20161	1.20197	25724	0	0
2021.05.02	1.20236	1.20297	1.20214	1.20268	912	0	0
2021.05.03	1.20269	1.20757	1.20127	1.20585	23188	0	0
2021.05.04	1.20585	1.20596	1.19986	1.20141	28716	0	0
2021.05.05	1.20142	1.20261	1.19855	1.20070	24065	0	0
2021.05.06	1.20071	1.20711	1.19928	1.20647	24589	0	0
2021.05.07	1.20648	1.21710	1.20525	1.21632	29652	0	0
2021.05.09	1.21599	1.21764	1.21584	1.21701	1259	0	0
2021.05.10	1.21702	1.21778	1.21250	1.21399	28406	0	0
2021.05.11	1.21401	1.21811	1.21227	1.21438	30217	0	0
2021.05.12	1.21437	1.21517	1.20652	1.20772	36049	0	0
2021.05.13	1.20773	1.21057	1.20510	1.20764	31821	0	0
2021.05.14	1.20764	1.21472	1.20705	1.21452	24668	0	0
2021.05.16	1.21368	1.21507	1.21368	1.21495	797	0	0
2021.05.17	1.21495	1.21684	1.21257	1.21560	24504	0	0
2021.05.18	1.21560	1.22336	1.21532	1.22220	25081	0	0
2021.05.19	1.22221	1.22448	1.21596	1.21701	33670	0	0
2021.05.20	1.21702	1.22287	1.21686	1.22245	26759	0	0
2021.05.21	1.22247	1.22393	1.21604	1.21803	26386	0	0
2021.05.23	1.21756	1.21838	1.21676	1.21802	923	0	0
2021.05.24	1.21802	1.22296	1.21745	1.22137	25507	0	0
2021.05.25	1.22138	1.22659	1.22112	1.22466	28768	0	0
2021.05.26	1.22467	1.22624	1.21807	1.21916	28386	0	0
2021.05.27	1.21916	1.22145	1.21747	1.21924	29161	0	0
2021.05.28	1.21924	1.22045	1.21322	1.21919	26418	0	0
2021.05.30	1.21949	1.21956	1.21874	1.21890	833	0	0
2021.05.31	1.21892	1.22338	1.21829	1.22321	19236	0	0
2021.06.01	1.22322	1.22539	1.22093	1.22170	26020	0	0
2021.06.02	1.22171	1.22261	1.21637	1.22091	23231	0	0
2021.06.03	1.22090	1.22137	1.21178	1.21296	26306	0	0
2021.06.04	1.21297	1.21851	1.21035	1.21664	25058	0	0
2021.06.06	1.21590	1.21672	1.21570	1.21662	668	0	0
2021.06.07	1.21663	1.22014	1.21445	1.21902	20562	0	0
2021.06.08	1.21902	1.21937	1.21639	1.21721	23309	0	0
2021.06.09	1.21721	1.22176	1.21709	1.21780	18818	0	0
2021.06.10	1.21781	1.21942	1.21429	1.21723	27963	0	0
2021.06.11	1.21721	1.21926	1.20924	1.21072	21066	0	0
2021.06.13	1.21027	1.21109	1.20998	1.21092	1137	0	0
2021.06.14	1.21093	1.21300	1.20938	1.21214	21567	0	0
2021.06.15	1.21215	1.21468	1.21009	1.21242	22484	0	0
2021.06.16	1.21243	1.21341	1.19863	1.19946	32679	0	0
2021.06.17	1.19947	1.20059	1.18914	1.19125	36662	0	0
2021.06.18	1.19125	1.19246	1.18468	1.18616	32610	0	0
2021.06.20	1.18541	1.18750	1.18535	1.18701	1390	0	0
2021.06.21	1.18702	1.19209	1.18472	1.19115	33313	0	0
2021.06.22	1.19116	1.19522	1.18805	1.19359	29907	0	0
2021.06.23	1.19360	1.19696	1.19112	1.19293	27222	0	0
2021.06.24	1.19292	1.19559	1.19172	1.19275	25603	0	0
2021.06.25	1.19276	1.19747	1.19258	1.19350	22088	0	0
2021.06.27	1.19311	1.19415	1.19303	1.19412	854	0	0
2021.06.28	1.19413	1.19442	1.19019	1.19282	24827	0	0
2021.06.29	1.19283	1.19294	1.18773	1.18999	25188	0	0
2021.06.30	1.19000	1.19086	1.18447	1.18556	27213	0	0
2021.07.01	1.18557	1.18839	1.18370	1.18452	26775	0	0
2021.07.02	1.18452	1.18738	1.18066	1.18645	25820	0	0
2021.07.04	1.18585	1.18643	1.18553	1.18553	970	0	0
2021.07.05	1.18554	1.18800	1.18509	1.18622	19810	0	0
2021.07.06	1.18623	1.18947	1.18068	1.18219	29879	0	0
2021.07.07	1.18220	1.18357	1.17809	1.17926	30439	0	0
2021.07.08	1.17927	1.18674	1.17832	1.18459	32358	0	0
2021.07.09	1.18461	1.18808	1.18246	1.18770	22786	0	0
2021.07.11	1.18719	1.18757	1.18643	1.18719	1401	0	0
2021.07.12	1.18720	1.18798	1.18357	1.18624	22671	0	0
2021.07.13	1.18625	1.18748	1.17703	1.17745	28689	0	0
2021.07.14	1.17745	1.18383	1.17715	1.18326	25567	0	0
2021.07.15	1.18327	1.18502	1.17959	1.18111	25401	0	0
2021.07.16	1.18111	1.18219	1.17917	1.18050	23135	0	0
2021.07.18	1.18040	1.18134	1.18002	1.18120	977	0	0
2021.07.19	1.18121	1.18239	1.17634	1.17917	27748	0	0
2021.07.20	1.17915	1.18020	1.17552	1.17809	28787	0	0
2021.07.21	1.17810	1.18044	1.17514	1.17918	24520	0	0
2021.07.22	1.17920	1.18300	1.17570	1.17720	29753	0	0
2021.07.23	1.17721	1.17859	1.17541	1.17714	21095	0	0
2021.07.25	1.17687	1.17739	1.17650	1.17725	439	0	0
2021.07.26	1.17728	1.18168	1.17630	1.18044	20324	0	0
2021.07.27	1.18042	1.18407	1.17696	1.18201	22357	0	0
2021.07.28	1.18201	1.18492	1.17719	1.18453	27962	0	0
2021.07.29	1.18452	1.18938	1.18404	1.18898	19393	0	0
2021.07.30	1.18900	1.19083	1.18512	1.18671	20325	0	0
2021.08.01	1.18631	1.18678	1.18590	1.18656	630	0	0
2021.08.02	1.18658	1.18964	1.18586	1.18736	19730	0	0
2021.08.03	1.18737	1.18929	1.18534	1.18689	19217	0	0
2021.08.04	1.18687	1.18993	1.18305	1.18368	20344	0	0
2021.08.05	1.18370	1.18568	1.18274	1.18327	19905	0	0
2021.08.06	1.18328	1.18328	1.17541	1.17608	19366	0	0
2021.08.08	1.17570	1.17589	1.17421	1.17471	1877	0	0
2021.08.09	1.17472	1.17685	1.17321	1.17357	18886	0	0
2021.08.10	1.17355	1.17424	1.17092	1.17192	16329	0	0
2021.08.11	1.17195	1.17532	1.17056	1.17414	18190	0	0
2021.08.12	1.17413	1.17478	1.17233	1.17352	15251	0	0
2021.08.13	1.17354	1.18043	1.17300	1.17950	13634	0	0
2021.08.15	1.17950	1.18004	1.17908	1.17938	491	0	0
2021.08.16	1.17938	1.18003	1.17670	1.17774	14856	0	0
2021.08.17	1.17774	1.17842	1.17012	1.17087	19237	0	0
2021.08.18	1.17089	1.17424	1.16925	1.17023	21359	0	0
2021.08.19	1.17025	1.17038	1.16647	1.16759	22414	0	0
2021.08.20	1.16761	1.17041	1.16637	1.16997	17135	0	0
2021.08.22	1.16935	1.17002	1.16916	1.16965	117	0	0
2021.08.23	1.16966	1.17498	1.16948	1.17437	18139	0	0
2021.08.24	1.17437	1.17647	1.17268	1.17523	17261	0	0
2021.08.25	1.17526	1.17741	1.17258	1.17714	18804	0	0
2021.08.26	1.17713	1.17785	1.17458	1.17531	19916	0	0
2021.08.27	1.17533	1.18017	1.17345	1.17959	21275	0	0
2021.08.29	1.17931	1.18001	1.17912	1.17978	70	0	0
2021.08.30	1.17979	1.18095	1.17822	1.17960	14884	0	0
2021.08.31	1.17959	1.18446	1.17949	1.18095	21325	0	0
2021.09.01	1.18094	1.18567	1.17933	1.18403	19028	0	0
2021.09.02	1.18404	1.18756	1.18340	1.18733	15663	0	0
2021.09.03	1.18735	1.19086	1.18654	1.18783	20421	0	0
