<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.19	16:00:00	176.11	176.55	175.14	176.15	11608	0	7
2021.07.20	08:00:00	178.22	178.88	177.94	178.10	484	0	32
2021.07.20	12:00:00	178.12	178.89	175.86	178.80	10937	0	7
2021.07.20	16:00:00	178.78	179.56	177.88	179.11	7568	0	7
2021.07.21	08:00:00	178.92	178.92	178.09	178.27	513	0	0
2021.07.21	12:00:00	178.13	179.17	177.53	178.15	8178	0	7
2021.07.21	16:00:00	178.15	178.66	177.17	178.36	6225	0	7
2021.07.22	08:00:00	179.62	179.67	179.26	179.30	436	0	0
2021.07.22	12:00:00	179.23	181.57	179.02	180.99	8470	0	0
2021.07.22	16:00:00	181.02	181.87	180.37	181.68	7031	0	7
2021.07.23	08:00:00	182.61	182.70	182.32	182.43	267	0	0
2021.07.23	12:00:00	182.45	182.83	181.04	182.34	8384	0	7
2021.07.23	16:00:00	182.35	183.27	182.20	182.74	7190	0	7
2021.07.26	08:00:00	183.16	183.91	183.03	183.63	948	0	0
2021.07.26	12:00:00	183.60	185.54	182.31	185.04	8842	0	7
2021.07.26	16:00:00	185.04	185.39	184.18	184.70	6296	0	7
2021.07.27	08:00:00	184.59	185.12	184.54	184.98	657	0	0
2021.07.27	12:00:00	184.98	185.08	179.66	180.18	13443	0	0
2021.07.27	16:00:00	180.16	181.19	179.28	180.99	11279	0	7
2021.07.28	08:00:00	181.63	182.29	181.08	181.82	778	0	16
2021.07.28	12:00:00	181.82	182.83	180.03	181.17	9201	0	7
2021.07.28	16:00:00	181.17	181.81	180.14	181.63	10141	0	7
2021.07.29	08:00:00	181.59	181.72	181.00	181.64	545	0	0
2021.07.29	12:00:00	181.61	181.99	180.32	180.35	7965	0	7
2021.07.29	16:00:00	180.35	180.65	178.98	179.68	8714	0	7
2021.07.30	08:00:00	168.73	168.79	167.44	167.67	1231	0	0
2021.07.30	12:00:00	167.65	168.37	165.34	167.43	23176	0	7
2021.07.30	16:00:00	167.41	168.22	166.47	166.48	11815	0	7
2021.08.02	08:00:00	167.40	167.52	166.99	167.19	837	0	0
2021.08.02	12:00:00	167.20	167.87	166.08	166.17	13670	0	7
2021.08.02	16:00:00	166.17	166.99	165.83	166.28	8792	0	7
2021.08.03	08:00:00	166.99	167.04	166.65	166.88	283	0	0
2021.08.03	12:00:00	166.88	167.43	164.93	167.40	10135	0	7
2021.08.03	16:00:00	167.40	169.50	167.05	168.16	10845	0	7
2021.08.04	08:00:00	168.65	168.82	168.30	168.36	377	0	0
2021.08.04	12:00:00	168.36	169.32	167.25	168.06	8340	0	7
2021.08.04	16:00:00	168.07	168.43	167.61	167.89	5907	0	7
2021.08.05	08:00:00	168.08	168.16	167.82	167.99	343	0	0
2021.08.05	12:00:00	167.95	169.41	167.01	168.88	10391	0	0
2021.08.05	16:00:00	168.88	169.22	168.50	168.64	5455	0	7
2021.08.06	08:00:00	168.70	168.91	168.63	168.88	195	0	0
2021.08.06	12:00:00	168.86	168.89	166.44	166.95	8351	0	7
2021.08.06	16:00:00	166.96	167.09	166.62	167.00	5400	0	7
2021.08.09	08:00:00	167.29	167.50	167.29	167.46	396	0	0
2021.08.09	12:00:00	167.47	167.68	166.40	167.07	6932	0	7
2021.08.09	16:00:00	167.08	167.35	166.65	167.12	4902	0	7
2021.08.10	08:00:00	167.11	167.26	167.06	167.22	142	0	0
2021.08.10	12:00:00	167.20	167.85	165.72	166.10	9880	0	0
2021.08.10	16:00:00	166.12	166.54	165.77	165.97	5461	0	7
2021.08.11	08:00:00	165.60	165.87	165.53	165.80	232	0	0
2021.08.11	12:00:00	165.83	166.83	164.28	164.36	8315	0	7
2021.08.11	16:00:00	164.35	164.92	163.85	164.19	6243	0	7
2021.08.12	08:00:00	164.82	165.14	164.69	164.91	521	0	0
2021.08.12	12:00:00	164.91	165.41	163.44	165.23	7724	0	0
2021.08.12	16:00:00	165.24	165.62	164.41	165.56	5229	0	7
2021.08.13	08:00:00	165.16	165.16	165.02	165.04	65	0	0
2021.08.13	12:00:00	165.06	165.38	164.13	164.24	6083	0	0
2021.08.13	16:00:00	164.24	164.76	164.18	164.38	4471	0	7
2021.08.16	08:00:00	164.62	164.69	164.05	164.08	631	0	0
2021.08.16	12:00:00	164.09	164.50	160.57	161.72	9559	0	7
2021.08.16	16:00:00	161.73	164.81	161.64	164.56	7177	0	7
2021.08.17	08:00:00	164.06	164.48	164.01	164.30	982	0	0
2021.08.17	12:00:00	164.30	164.32	161.74	161.82	10622	0	7
2021.08.17	16:00:00	161.83	162.59	161.25	161.85	10101	0	7
2021.08.18	08:00:00	162.28	162.56	162.21	162.27	531	0	0
2021.08.18	12:00:00	162.29	162.67	161.03	161.39	8463	0	7
2021.08.18	16:00:00	161.40	161.69	160.56	160.79	8385	0	7
2021.08.19	08:00:00	159.24	159.46	158.95	159.17	609	0	0
2021.08.19	12:00:00	159.15	161.62	159.04	161.27	11106	0	7
2021.08.19	16:00:00	161.28	161.39	159.08	159.60	10439	0	7
2021.08.20	08:00:00	159.11	159.32	159.04	159.22	324	0	0
2021.08.20	12:00:00	159.24	160.34	158.76	158.89	9574	0	7
2021.08.20	16:00:00	158.87	159.55	158.79	159.48	6983	0	7
2021.08.23	08:00:00	160.58	160.72	160.38	160.54	372	0	16
2021.08.23	12:00:00	160.60	163.55	160.45	163.45	8025	0	7
2021.08.23	16:00:00	163.45	163.98	163.06	163.42	5663	0	7
2021.08.24	08:00:00	164.00	164.16	163.85	163.96	244	0	0
2021.08.24	12:00:00	163.99	165.50	163.57	165.34	10382	0	0
2021.08.24	16:00:00	165.34	165.75	164.65	165.26	5376	0	7
2021.08.25	08:00:00	165.59	165.59	165.13	165.15	289	0	0
2021.08.25	12:00:00	165.18	165.99	164.47	164.65	6667	0	7
2021.08.25	16:00:00	164.64	165.03	164.28	164.99	4679	0	7
2021.08.26	08:00:00	164.25	164.89	164.25	164.78	270	0	0
2021.08.26	12:00:00	164.82	166.40	164.55	166.24	9537	0	0
2021.08.26	16:00:00	166.25	166.56	165.61	165.85	5794	0	7
2021.08.27	08:00:00	166.04	166.24	165.95	166.07	328	0	0
2021.08.27	12:00:00	166.13	166.74	165.62	166.32	7091	0	7
2021.08.27	16:00:00	166.33	167.54	166.14	167.49	5283	0	7
2021.08.30	08:00:00	167.73	168.02	167.61	167.97	247	0	0
2021.08.30	12:00:00	167.96	172.01	167.62	171.13	9866	0	7
2021.08.30	16:00:00	171.13	172.20	171.01	171.36	6489	0	7
2021.08.31	08:00:00	171.29	171.34	170.17	170.71	800	0	0
2021.08.31	12:00:00	170.71	172.79	169.79	172.52	10140	0	7
2021.08.31	16:00:00	172.52	172.92	172.02	172.65	6718	0	7
2021.09.01	08:00:00	173.57	174.53	173.57	174.49	280	0	0
2021.09.01	12:00:00	174.46	176.27	174.36	176.04	8909	0	7
2021.09.01	16:00:00	176.04	176.24	173.81	173.88	7561	0	7
2021.09.02	08:00:00	174.19	174.66	174.19	174.65	205	0	0
2021.09.02	12:00:00	174.67	175.54	174.12	174.66	9683	0	0
2021.09.02	16:00:00	174.65	174.85	172.74	172.97	7936	0	7
2021.09.03	08:00:00	173.36	173.60	173.22	173.40	150	0	0
2021.09.03	12:00:00	173.41	173.82	171.79	172.95	9475	0	0
2021.09.03	16:00:00	172.94	173.64	172.68	173.22	6048	0	7
2021.09.07	08:00:00	173.52	173.67	173.10	173.59	262	0	0
2021.09.07	12:00:00	173.60	176.06	173.58	175.90	8722	0	7
2021.09.07	16:00:00	175.91	176.36	175.34	175.66	6789	0	7
2021.09.08	08:00:00	175.26	175.58	175.16	175.52	138	0	0
2021.09.08	12:00:00	175.50	177.22	174.75	175.10	11388	0	5
2021.09.08	16:00:00	175.10	176.92	174.87	175.98	8892	0	7
2021.09.09	08:00:00	175.61	176.09	175.58	176.01	199	0	0
2021.09.09	12:00:00	176.04	177.44	175.35	175.61	7346	0	7
2021.09.09	16:00:00	175.61	175.99	174.54	174.70	8244	0	7
2021.09.10	08:00:00	174.95	175.17	174.69	175.06	907	0	16
2021.09.10	12:00:00	175.05	175.34	173.83	174.23	8808	0	7
2021.09.10	16:00:00	174.23	175.04	173.10	173.31	7168	0	7
2021.09.13	08:00:00	173.89	174.10	173.78	174.05	231	0	0
2021.09.13	12:00:00	174.03	174.80	172.58	172.99	11768	0	0
2021.09.13	16:00:00	172.99	173.64	171.92	172.35	8763	0	7
2021.09.14	08:00:00	173.02	173.13	172.59	172.76	356	0	0
2021.09.14	12:00:00	172.74	174.23	172.59	173.65	7592	0	7
2021.09.14	16:00:00	173.65	173.69	171.86	172.35	7156	0	7
2021.09.15	08:00:00	172.65	172.65	172.48	172.59	100	0	0
2021.09.15	12:00:00	172.55	172.65	170.09	170.68	9090	0	7
2021.09.15	16:00:00	170.68	174.17	170.60	174.10	7300	0	7
2021.09.16	08:00:00	173.06	173.24	172.97	173.03	142	0	0
2021.09.16	12:00:00	173.00	173.77	172.27	173.14	7930	0	7
2021.09.16	16:00:00	173.14	174.59	173.11	173.93	6961	0	7
2021.09.17	08:00:00	174.08	174.32	173.83	174.24	276	0	0
2021.09.17	12:00:00	174.26	174.89	173.00	173.18	10009	0	7
2021.09.17	16:00:00	173.16	174.14	172.59	173.16	8721	0	7
2021.09.20	08:00:00	170.84	171.09	169.86	170.03	530	0	0
2021.09.20	12:00:00	170.04	170.88	167.30	167.30	13488	0	7
2021.09.20	16:00:00	167.28	167.54	165.22	166.69	13057	0	7
2021.09.21	08:00:00	168.80	168.86	168.54	168.66	408	0	0
2021.09.21	12:00:00	168.67	168.94	167.09	168.59	10980	0	7
2021.09.21	16:00:00	168.60	168.94	166.59	167.34	10637	0	7
2021.09.22	08:00:00	167.88	167.88	167.33	167.48	280	0	0
2021.09.22	12:00:00	167.50	169.11	166.99	168.74	7201	0	7
2021.09.22	16:00:00	168.72	169.40	167.75	169.20	10462	0	7
2021.09.23	08:00:00	170.13	170.13	169.60	169.64	621	0	0
2021.09.23	12:00:00	169.64	170.81	168.93	170.65	7941	0	0
2021.09.23	16:00:00	170.64	171.39	170.30	171.19	6710	0	7
2021.09.24	08:00:00	169.79	169.98	169.68	169.73	254	0	0
2021.09.24	12:00:00	169.71	170.59	169.51	170.20	7881	0	7
2021.09.24	16:00:00	170.21	171.11	169.82	171.11	7074	0	7
2021.09.27	08:00:00	170.59	170.76	169.60	170.43	836	0	0
2021.09.27	12:00:00	170.39	170.42	166.93	168.77	12375	0	7
2021.09.27	16:00:00	168.75	170.73	168.27	170.46	7809	0	7
2021.09.28	08:00:00	167.08	167.89	166.89	167.61	550	0	0
2021.09.28	12:00:00	167.64	168.46	164.74	165.42	14473	0	7
2021.09.28	16:00:00	165.42	166.47	164.49	165.82	13650	0	7
2021.09.29	08:00:00	167.12	167.30	166.52	166.74	240	0	32
2021.09.29	12:00:00	166.72	167.54	165.82	166.14	9895	0	7
2021.09.29	16:00:00	166.13	166.52	164.83	165.28	9946	0	7
2021.09.30	08:00:00	165.87	166.03	165.55	165.55	1262	0	0
2021.09.30	12:00:00	165.57	166.36	164.48	164.78	11047	0	0
2021.09.30	16:00:00	164.77	165.64	163.68	164.74	11767	0	7
2021.10.01	08:00:00	163.09	164.66	163.05	164.38	682	0	16
2021.10.01	12:00:00	164.30	165.33	162.78	163.80	12407	0	7
2021.10.01	16:00:00	163.81	164.32	163.04	164.02	9107	0	7
2021.10.04	08:00:00	163.01	163.48	162.90	163.34	2086	0	0
2021.10.04	12:00:00	163.35	164.06	159.01	160.37	14977	0	7
2021.10.04	16:00:00	160.36	160.58	158.79	159.33	13845	0	7
2021.10.05	08:00:00	160.22	160.29	159.97	160.22	824	0	0
2021.10.05	12:00:00	160.21	162.85	159.99	162.57	11494	0	7
2021.10.05	16:00:00	162.58	163.00	161.41	161.48	8426	0	7
2021.10.06	08:00:00	158.93	159.61	158.81	159.53	773	0	0
2021.10.06	12:00:00	159.53	162.55	159.21	162.26	12435	0	7
2021.10.06	16:00:00	162.26	163.13	161.35	162.63	10598	0	7
2021.10.07	08:00:00	164.72	167.39	164.63	164.99	409	0	0
2021.10.07	12:00:00	164.99	166.11	164.08	165.93	8395	0	7
2021.10.07	16:00:00	165.93	166.25	165.29	165.30	6688	0	5
2021.10.08	08:00:00	164.67	165.45	164.60	165.45	388	0	0
2021.10.08	12:00:00	165.47	166.19	164.71	164.84	9818	0	7
2021.10.08	16:00:00	164.84	165.38	164.58	164.61	7299	0	7
2021.10.11	08:00:00	163.40	163.68	163.08	163.26	570	0	0
2021.10.11	12:00:00	163.27	164.59	163.06	163.92	7212	0	7
2021.10.11	16:00:00	163.93	163.93	161.87	162.64	8614	0	7
2021.10.12	08:00:00	162.61	162.95	162.39	162.56	888	0	0
2021.10.12	12:00:00	162.56	163.34	161.80	162.58	9545	0	7
2021.10.12	16:00:00	162.60	163.02	162.07	162.09	6510	0	5
2021.10.13	08:00:00	163.45	163.45	162.79	163.06	413	0	16
2021.10.13	12:00:00	163.06	163.93	162.47	163.63	8455	0	7
2021.10.13	16:00:00	163.64	164.37	163.36	164.06	7579	0	7
2021.10.14	08:00:00	165.18	165.34	165.04	165.27	137	0	32
2021.10.14	12:00:00	165.28	165.59	164.47	165.28	6390	0	7
2021.10.14	16:00:00	165.27	165.56	164.72	165.00	4903	0	5
2021.10.15	08:00:00	165.25	165.59	165.18	165.48	266	0	7
2021.10.15	12:00:00	165.48	169.60	165.14	168.85	9248	0	7
2021.10.15	16:00:00	168.84	170.10	168.79	169.99	6528	0	7
2021.10.18	08:00:00	169.66	170.05	169.12	169.85	361	0	16
2021.10.18	12:00:00	169.85	171.76	169.20	170.94	9247	0	7
2021.10.18	16:00:00	170.94	172.37	170.56	172.16	6060	0	7
2021.10.19	08:00:00	172.46	172.69	172.05	172.17	336	0	16
2021.10.19	12:00:00	172.17	172.68	171.10	171.21	7245	0	7
2021.10.19	16:00:00	171.19	172.67	171.05	172.24	5398	0	7
2021.10.20	08:00:00	171.93	172.11	171.86	171.98	865	0	7
2021.10.20	12:00:00	171.99	172.97	171.05	171.69	6963	0	7
2021.10.20	16:00:00	171.69	171.72	169.99	170.90	7085	0	7
2021.10.21	08:00:00	170.60	170.60	170.15	170.18	189	0	16
2021.10.21	12:00:00	170.20	171.97	170.11	171.19	6771	0	7
2021.10.21	16:00:00	171.19	171.96	170.97	171.72	4965	0	7
2021.10.22	08:00:00	171.38	171.72	171.35	171.43	123	0	16
2021.10.22	12:00:00	171.42	171.45	166.87	167.46	10209	0	7
2021.10.22	16:00:00	167.45	168.31	166.85	166.85	9154	0	7
2021.10.25	08:00:00	167.27	167.34	166.63	166.77	516	0	16
2021.10.25	12:00:00	166.77	167.34	164.88	165.29	7886	0	7
2021.10.25	16:00:00	165.29	166.67	165.29	165.75	6418	0	7
2021.10.26	08:00:00	168.21	168.35	167.49	167.75	606	0	16
2021.10.26	12:00:00	167.66	170.75	167.17	169.24	9132	0	7
2021.10.26	16:00:00	169.22	169.38	167.84	169.28	8601	0	7
2021.10.27	08:00:00	168.21	169.00	168.02	168.22	1307	0	16
2021.10.27	12:00:00	168.34	170.57	168.19	169.46	9448	0	7
2021.10.27	16:00:00	169.47	171.80	169.36	170.15	9063	0	7
2021.10.28	08:00:00	170.40	170.89	170.29	170.32	627	0	16
2021.10.28	12:00:00	170.32	172.85	169.26	172.50	9877	0	7
2021.10.28	16:00:00	172.50	173.91	171.70	171.72	9159	0	7
2021.10.29	08:00:00	163.86	165.27	163.53	165.06	904	0	32
2021.10.29	12:00:00	165.03	167.65	163.65	166.99	16444	0	7
2021.10.29	16:00:00	166.99	167.94	166.85	167.34	9093	0	7
2021.11.01	08:00:00	168.85	169.18	168.78	169.04	453	0	16
2021.11.01	12:00:00	169.05	169.10	166.20	166.82	8726	0	7
2021.11.01	16:00:00	166.83	166.83	164.58	165.44	7869	0	7
2021.11.02	08:00:00	165.82	165.86	165.74	165.82	160	0	16
2021.11.02	12:00:00	165.80	166.52	164.13	164.52	7951	0	7
2021.11.02	16:00:00	164.52	165.40	164.37	165.33	6606	0	7
2021.11.03	08:00:00	165.75	165.85	165.30	165.40	226	0	16
2021.11.03	12:00:00	165.42	166.48	164.81	166.39	6613	0	7
2021.11.03	16:00:00	166.39	169.70	166.11	169.29	12862	0	7
2021.11.04	08:00:00	169.48	169.50	169.18	169.30	135	0	16
2021.11.04	12:00:00	169.31	173.25	168.21	172.94	12388	0	7
2021.11.04	16:00:00	172.91	174.89	172.65	173.94	12394	0	7
2021.11.05	08:00:00	173.94	174.35	173.15	173.22	836	0	7
2021.11.05	12:00:00	173.23	177.40	173.17	177.30	10135	0	7
2021.11.05	16:00:00	177.30	178.28	175.38	176.12	12225	0	7
2021.11.08	08:00:00	175.69	175.89	175.61	175.88	90	0	16
2021.11.08	12:00:00	175.88	178.89	175.69	176.13	7832	0	7
2021.11.08	16:00:00	176.13	176.52	174.48	175.13	10869	0	7
2021.11.08	20:00:00	175.12	175.34	174.56	174.58	1728	0	7
2021.11.09	08:00:00	174.68	174.87	174.54	174.57	580	0	7
2021.11.09	12:00:00	174.52	177.33	174.52	176.85	8840	0	7
2021.11.09	16:00:00	176.85	179.65	176.62	178.60	16024	0	7
2021.11.09	20:00:00	178.61	178.86	178.14	178.74	2498	0	7
2021.11.10	08:00:00	178.36	178.56	178.05	178.23	190	0	16
2021.11.10	12:00:00	178.20	180.22	177.01	179.83	8053	0	7
2021.11.10	16:00:00	179.83	180.16	173.60	174.04	15463	0	7
2021.11.10	20:00:00	174.06	174.86	173.19	173.20	3532	0	7
2021.11.11	08:00:00	175.36	175.41	175.23	175.30	88	0	48
2021.11.11	12:00:00	175.24	177.11	175.05	175.52	6519	0	7
2021.11.11	16:00:00	175.52	176.06	173.90	173.90	9521	0	7
2021.11.11	20:00:00	173.89	173.98	173.34	173.64	2058	0	7
2021.11.12	08:00:00	173.95	174.00	173.82	173.95	227	0	16
2021.11.12	12:00:00	173.95	174.81	172.32	174.75	6039	0	7
2021.11.12	16:00:00	174.75	176.99	174.74	175.74	10770	0	7
2021.11.12	20:00:00	175.76	176.44	175.38	176.23	1865	0	7
2021.11.15	08:00:00	176.52	176.52	176.26	176.45	125	0	16
2021.11.15	12:00:00	176.40	179.57	176.40	177.21	5943	0	7
2021.11.15	16:00:00	177.21	178.33	176.25	177.63	9253	0	7
2021.11.15	20:00:00	177.59	177.77	176.97	177.25	1908	0	7
2021.11.16	08:00:00	176.71	176.97	176.65	176.83	140	0	16
2021.11.16	12:00:00	176.88	178.65	176.23	177.22	5476	0	7
2021.11.16	16:00:00	177.22	178.24	176.94	177.11	7173	0	7
2021.11.16	20:00:00	177.11	177.50	176.91	177.26	1455	0	7
2021.11.17	08:00:00	177.27	177.68	177.27	177.44	268	0	7
2021.11.17	12:00:00	177.43	179.06	177.28	177.66	6290	0	7
2021.11.17	16:00:00	177.66	179.31	177.53	178.08	8983	0	7
2021.11.17	20:00:00	178.07	178.08	177.34	177.74	1663	0	7
2021.11.18	08:00:00	178.32	178.33	178.15	178.17	47	0	16
2021.11.18	12:00:00	178.19	181.86	177.95	181.80	8071	0	7
2021.11.18	16:00:00	181.81	184.16	181.08	183.34	14772	0	7
2021.11.18	20:00:00	183.35	184.66	183.24	184.61	2562	0	7
2021.11.19	08:00:00	185.23	185.33	184.90	184.98	489	0	16
2021.11.19	12:00:00	185.03	187.81	184.94	187.04	8614	0	7
2021.11.19	16:00:00	187.03	188.08	184.08	185.06	12822	0	7
2021.11.19	20:00:00	185.05	185.14	183.82	184.32	2340	0	7
2021.11.22	08:00:00	184.61	184.84	184.61	184.74	115	0	16
2021.11.22	12:00:00	184.72	185.56	179.88	180.00	8620	0	7
2021.11.22	16:00:00	180.02	180.96	178.35	180.61	14426	0	7
2021.11.22	20:00:00	180.62	181.11	179.53	179.54	2483	0	7
2021.11.23	08:00:00	177.53	177.71	176.85	177.57	563	0	32
2021.11.23	12:00:00	177.63	180.96	177.21	177.35	7122	0	7
2021.11.23	16:00:00	177.35	178.94	176.36	178.86	12409	0	7
2021.11.23	20:00:00	178.86	179.43	178.35	178.95	2752	0	7
2021.11.24	08:00:00	178.58	178.84	178.48	178.59	493	0	16
2021.11.24	12:00:00	178.60	178.90	176.78	178.60	6367	0	7
2021.11.24	16:00:00	178.60	180.64	178.00	178.67	10732	0	7
2021.11.24	20:00:00	178.67	179.29	178.34	179.02	2121	0	7
2021.11.26	08:00:00	177.73	178.83	177.69	178.53	1041	0	16
2021.11.26	12:00:00	178.58	181.48	176.37	176.56	9959	0	7
2021.11.26	16:00:00	176.54	177.04	175.77	176.12	7479	0	7
2021.11.29	08:00:00	176.93	177.08	176.52	176.60	262	0	16
2021.11.29	12:00:00	176.57	179.00	176.05	178.18	6515	0	7
2021.11.29	16:00:00	178.17	179.77	177.98	179.00	9061	0	7
2021.11.29	20:00:00	179.01	179.29	178.46	178.74	1944	0	7
2021.11.30	08:00:00	177.61	177.77	177.44	177.56	397	0	16
2021.11.30	12:00:00	177.60	179.21	175.41	175.45	8832	0	7
2021.11.30	16:00:00	175.50	176.62	174.57	175.28	14229	0	7
2021.11.30	20:00:00	175.24	175.42	174.87	175.38	2436	0	7
2021.12.01	08:00:00	177.17	177.58	177.16	177.56	419	0	32
2021.12.01	12:00:00	177.49	178.40	176.01	177.02	6654	0	7
2021.12.01	16:00:00	177.03	177.94	173.54	174.03	15031	0	7
2021.12.01	20:00:00	174.05	174.09	172.52	173.49	3872	0	7
2021.12.02	08:00:00	173.16	173.42	173.16	173.28	691	0	16
2021.12.02	12:00:00	173.27	174.51	171.20	172.22	7610	0	16
2021.12.02	16:00:00	172.16	173.75	171.31	171.64	11954	0	7
2021.12.02	20:00:00	171.64	172.66	171.15	172.55	2738	0	7
2021.12.03	08:00:00	171.29	171.74	171.25	171.67	364	0	16
2021.12.03	12:00:00	171.68	173.31	168.90	169.16	7844	0	7
2021.12.03	16:00:00	169.11	169.87	167.63	167.65	15040	0	7
2021.12.03	20:00:00	167.64	167.83	166.93	167.50	3741	0	7
2021.12.06	08:00:00	167.81	168.78	167.72	168.75	515	0	16
2021.12.06	12:00:00	168.73	171.12	166.87	169.93	8447	0	7
2021.12.06	16:00:00	169.95	173.64	169.72	172.34	11228	0	7
2021.12.06	20:00:00	172.34	172.49	171.07	171.41	2346	0	7
2021.12.07	08:00:00	174.76	175.12	174.38	174.85	353	0	32
2021.12.07	12:00:00	174.84	175.75	173.26	175.68	7035	0	7
2021.12.07	16:00:00	175.67	177.45	175.66	176.47	9891	0	7
2021.12.07	20:00:00	176.45	176.67	175.76	176.01	2065	0	7
2021.12.08	08:00:00	176.41	177.24	176.26	176.58	875	0	16
2021.12.08	12:00:00	176.64	176.72	174.86	175.16	7215	0	7
2021.12.08	16:00:00	175.15	177.13	174.72	176.29	7968	0	7
2021.12.08	20:00:00	176.30	176.46	176.06	176.09	1434	0	7
2021.12.09	08:00:00	175.36	175.37	174.99	175.16	181	0	16
2021.12.09	12:00:00	175.16	176.87	174.45	175.08	6089	0	7
2021.12.09	16:00:00	175.09	176.04	174.71	174.78	8845	0	7
2021.12.09	20:00:00	174.77	175.02	174.25	174.54	2295	0	7
2021.12.10	08:00:00	174.59	174.86	174.59	174.84	69	0	7
2021.12.10	12:00:00	174.83	176.03	171.03	171.13	8196	0	7
2021.12.10	16:00:00	171.14	172.10	170.47	170.89	11907	0	7
2021.12.10	20:00:00	170.88	171.76	170.78	171.64	1705	0	7
2021.12.13	08:00:00	172.81	173.20	172.79	172.84	501	0	16
2021.12.13	12:00:00	172.84	172.85	169.65	170.28	8501	0	7
2021.12.13	16:00:00	170.27	170.74	169.09	170.37	12017	0	7
2021.12.13	20:00:00	170.38	170.54	170.00	170.01	1999	0	7
2021.12.14	08:00:00	168.17	168.45	168.12	168.33	301	0	32
2021.12.14	12:00:00	168.38	168.89	167.09	167.43	9059	0	7
2021.12.14	16:00:00	167.43	168.25	166.40	168.07	10707	0	7
2021.12.14	20:00:00	168.07	169.45	168.05	168.75	2170	0	7
2021.12.15	08:00:00	168.54	168.76	168.19	168.68	420	0	16
2021.12.15	12:00:00	168.68	169.85	166.07	166.09	7911	0	7
2021.12.15	16:00:00	166.09	169.14	165.17	168.67	15422	0	7
2021.12.15	20:00:00	168.68	173.22	168.64	172.02	5488	0	7
2021.12.16	08:00:00	174.18	174.52	174.01	174.43	442	0	32
2021.12.16	12:00:00	174.43	174.43	170.26	171.66	8217	0	7
2021.12.16	16:00:00	171.62	171.67	168.34	168.77	13684	0	7
2021.12.16	20:00:00	168.77	169.85	168.55	168.72	3405	0	7
2021.12.17	08:00:00	166.88	167.52	166.81	167.51	681	0	16
2021.12.17	12:00:00	167.50	170.09	165.58	169.39	8792	0	7
2021.12.17	16:00:00	169.36	170.87	168.13	169.69	13015	0	7
2021.12.17	20:00:00	169.70	170.28	168.70	169.32	2584	0	7
2021.12.20	08:00:00	167.70	168.09	167.42	167.72	600	0	16
2021.12.20	12:00:00	167.74	168.09	166.00	166.25	7810	0	7
2021.12.20	16:00:00	166.24	167.32	165.57	167.08	10669	0	7
2021.12.20	20:00:00	167.08	167.62	166.21	166.31	2190	0	7
2021.12.21	08:00:00	168.18	168.61	168.18	168.47	183	0	32
2021.12.21	12:00:00	168.50	168.79	165.58	166.48	7173	0	7
2021.12.21	16:00:00	166.48	170.60	166.35	170.59	11355	0	7
2021.12.21	20:00:00	170.58	170.67	169.64	169.69	2003	0	7
2021.12.22	08:00:00	169.83	170.19	169.67	170.14	476	0	7
2021.12.22	12:00:00	170.11	171.23	168.52	170.50	7562	0	7
2021.12.22	16:00:00	170.51	172.01	169.01	170.14	11784	0	7
2021.12.22	20:00:00	170.14	170.47	169.86	170.14	1835	0	7
2021.12.23	08:00:00	171.04	171.11	171.03	171.08	87	0	32
2021.12.23	12:00:00	171.07	171.31	170.09	171.14	5403	0	7
2021.12.23	16:00:00	171.16	171.93	170.93	171.22	7570	0	5
2021.12.23	20:00:00	171.22	171.31	171.00	171.31	1287	0	7
2021.12.27	08:00:00	171.44	171.44	171.11	171.29	57	0	7
2021.12.27	12:00:00	171.27	172.88	170.05	170.91	6410	0	7
2021.12.27	16:00:00	170.91	171.21	169.38	169.85	7870	0	7
2021.12.27	20:00:00	169.85	169.93	169.22	169.36	1453	0	7
2021.12.28	08:00:00	170.17	170.22	169.92	170.03	76	0	32
2021.12.28	12:00:00	170.00	171.98	169.11	171.51	7163	0	7
2021.12.28	16:00:00	171.49	172.15	170.17	170.52	11499	0	7
2021.12.29	08:00:00	170.81	170.92	170.77	170.85	32	0	7
2021.12.29	12:00:00	170.88	171.11	168.64	169.25	5622	0	7
2021.12.29	16:00:00	169.25	169.45	168.68	169.38	7493	0	7
2021.12.30	08:00:00	169.54	170.23	169.54	170.10	121	0	16
2021.12.30	12:00:00	170.07	170.83	168.51	170.12	5364	0	7
2021.12.30	16:00:00	170.11	170.45	169.57	169.74	6968	0	5
2021.12.30	20:00:00	169.74	169.74	168.87	168.88	1463	0	7
2021.12.31	08:00:00	168.78	168.85	168.56	168.60	48	0	7
2021.12.31	12:00:00	168.68	169.26	167.63	167.78	4267	0	7
2021.12.31	16:00:00	167.78	168.20	167.09	167.09	6780	0	7
2022.01.03	08:00:00	167.90	168.34	167.83	168.21	222	0	16
2022.01.03	12:00:00	168.18	170.14	166.11	170.07	8962	0	7
2022.01.03	16:00:00	170.08	170.64	169.53	170.32	9458	0	7
2022.01.03	20:00:00	170.31	170.39	169.79	170.02	1571	0	7
2022.01.04	08:00:00	170.71	170.88	170.68	170.72	73	0	32
2022.01.04	12:00:00	170.69	171.36	167.27	167.27	8496	0	7
2022.01.04	16:00:00	167.26	167.69	166.29	166.87	11529	0	7
