<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.25	0.77416	0.77516	0.77390	0.77417	1408	0	0
2021.04.26	0.77419	0.78144	0.77412	0.77962	33082	0	0
2021.04.27	0.77959	0.78030	0.77609	0.77667	31607	0	0
2021.04.28	0.77666	0.78051	0.77247	0.78004	38824	0	0
2021.04.29	0.78006	0.78172	0.77497	0.77764	36459	0	0
2021.04.30	0.77765	0.77835	0.76955	0.77109	36089	0	0
2021.05.02	0.77161	0.77202	0.77118	0.77194	1268	0	0
2021.05.03	0.77195	0.77661	0.77055	0.77577	31097	0	0
2021.05.04	0.77576	0.77602	0.76744	0.77125	42378	0	0
2021.05.05	0.77127	0.77543	0.77035	0.77504	32943	0	0
2021.05.06	0.77506	0.77877	0.77005	0.77863	38125	0	0
2021.05.07	0.77860	0.78617	0.77605	0.78430	38543	0	0
2021.05.09	0.78493	0.78615	0.78437	0.78576	1716	0	0
2021.05.10	0.78575	0.78901	0.78264	0.78397	35180	0	0
2021.05.11	0.78395	0.78560	0.78195	0.78370	44237	0	0
2021.05.12	0.78371	0.78416	0.77188	0.77315	54941	0	0
2021.05.13	0.77313	0.77454	0.76877	0.77229	50900	0	0
2021.05.14	0.77231	0.77868	0.77134	0.77817	38856	0	0
2021.05.16	0.77709	0.77827	0.77672	0.77776	1469	0	0
2021.05.17	0.77774	0.77776	0.77299	0.77730	36499	0	0
2021.05.18	0.77729	0.78128	0.77672	0.77869	33392	0	0
2021.05.19	0.77872	0.77968	0.77104	0.77194	53131	0	0
2021.05.20	0.77191	0.77808	0.77125	0.77688	36436	0	0
2021.05.21	0.77690	0.77821	0.77184	0.77286	34283	0	0
2021.05.23	0.77290	0.77310	0.77193	0.77243	1432	0	0
2021.05.24	0.77245	0.77571	0.77053	0.77499	28891	0	0
2021.05.25	0.77497	0.77755	0.77323	0.77493	34067	0	0
2021.05.26	0.77490	0.77952	0.77306	0.77389	36070	0	0
2021.05.27	0.77387	0.77569	0.77224	0.77416	33616	0	0
2021.05.28	0.77414	0.77466	0.76766	0.77107	32281	0	0
2021.05.30	0.77108	0.77145	0.77069	0.77072	906	0	0
2021.05.31	0.77073	0.77456	0.77000	0.77427	21654	0	0
2021.06.01	0.77426	0.77686	0.77302	0.77551	31331	0	0
2021.06.02	0.77550	0.77724	0.77145	0.77435	28354	0	0
2021.06.03	0.77437	0.77532	0.76452	0.76611	33514	0	0
2021.06.04	0.76612	0.77445	0.76505	0.77415	31403	0	0
2021.06.06	0.77335	0.77436	0.77314	0.77405	867	0	0
2021.06.07	0.77406	0.77649	0.77261	0.77556	25286	0	0
2021.06.08	0.77555	0.77627	0.77312	0.77361	26484	0	0
2021.06.09	0.77359	0.77616	0.77235	0.77286	23599	0	0
2021.06.10	0.77284	0.77629	0.77172	0.77466	33406	0	0
2021.06.11	0.77468	0.77750	0.76876	0.77042	23997	0	0
2021.06.13	0.77049	0.77091	0.77009	0.77071	604	0	0
2021.06.14	0.77072	0.77254	0.76931	0.77111	21801	0	0
2021.06.15	0.77109	0.77159	0.76736	0.76849	26816	0	0
2021.06.16	0.76851	0.77151	0.76024	0.76140	43162	0	0
2021.06.17	0.76142	0.76445	0.75390	0.75561	49370	0	0
2021.06.18	0.75561	0.75604	0.74783	0.74788	50265	0	0
2021.06.20	0.74833	0.75049	0.74786	0.75007	1955	0	0
2021.06.21	0.75009	0.75454	0.74772	0.75341	47442	0	0
2021.06.22	0.75342	0.75638	0.74935	0.75536	36773	0	0
2021.06.23	0.75536	0.75984	0.75374	0.75726	36088	0	0
2021.06.24	0.75727	0.75909	0.75651	0.75810	33641	0	0
2021.06.25	0.75810	0.76159	0.75792	0.75922	30785	0	0
2021.06.27	0.75758	0.75944	0.75756	0.75939	1413	0	0
2021.06.28	0.75937	0.76010	0.75540	0.75675	29597	0	0
2021.06.29	0.75677	0.75699	0.75067	0.75128	30725	0	0
2021.06.30	0.75129	0.75266	0.74914	0.74966	31252	0	0
2021.07.01	0.74968	0.75072	0.74597	0.74648	32487	0	0
2021.07.02	0.74647	0.75323	0.74447	0.75272	34019	0	0
2021.07.04	0.75203	0.75283	0.75169	0.75174	1431	0	0
2021.07.05	0.75177	0.75467	0.75083	0.75399	22303	0	0
2021.07.06	0.75400	0.75984	0.74802	0.74940	42771	0	0
2021.07.07	0.74941	0.75333	0.74621	0.74824	38519	0	0
2021.07.08	0.74827	0.74834	0.74158	0.74322	51725	0	0
2021.07.09	0.74324	0.74934	0.74091	0.74917	34249	0	0
2021.07.11	0.74794	0.74923	0.74785	0.74889	1531	0	0
2021.07.12	0.74890	0.74953	0.74478	0.74770	31122	0	0
2021.07.13	0.74771	0.75024	0.74261	0.74390	36276	0	0
2021.07.14	0.74390	0.74864	0.74306	0.74799	40039	0	0
2021.07.15	0.74800	0.74841	0.74099	0.74222	41051	0	0
2021.07.16	0.74223	0.74421	0.73915	0.74055	45162	0	0
2021.07.18	0.74008	0.74031	0.73846	0.73874	3434	0	0
2021.07.19	0.73876	0.73887	0.73213	0.73365	44709	0	12
2021.07.20	0.73366	0.73566	0.72992	0.73378	39418	0	12
2021.07.21	0.73380	0.73620	0.72888	0.73508	31614	0	12
2021.07.22	0.73511	0.73966	0.73415	0.73796	31314	0	12
2021.07.23	0.73797	0.73894	0.73563	0.73655	26413	0	12
2021.07.25	0.73640	0.73697	0.73591	0.73672	1374	0	0
2021.07.26	0.73674	0.73900	0.73302	0.73833	22202	0	12
2021.07.27	0.73833	0.73882	0.73364	0.73650	26552	0	12
2021.07.28	0.73652	0.73807	0.73163	0.73761	34690	0	12
2021.07.29	0.73763	0.74127	0.73589	0.73950	21560	0	12
2021.07.30	0.73952	0.74040	0.73304	0.73443	24087	0	12
2021.08.01	0.73336	0.73454	0.73333	0.73409	1833	0	0
2021.08.02	0.73412	0.73815	0.73285	0.73596	20263	0	12
2021.08.03	0.73598	0.74078	0.73569	0.73960	23843	0	12
2021.08.04	0.73960	0.74260	0.73695	0.73815	19798	0	12
2021.08.05	0.73817	0.74152	0.73761	0.74022	17943	0	12
2021.08.06	0.74023	0.74038	0.73459	0.73542	25044	0	12
2021.08.08	0.73507	0.73568	0.73294	0.73344	3748	0	0
2021.08.09	0.73345	0.73632	0.73269	0.73292	18376	0	12
2021.08.10	0.73291	0.73553	0.73154	0.73430	16793	0	12
2021.08.11	0.73432	0.73886	0.73227	0.73700	20334	0	12
2021.08.12	0.73701	0.73727	0.73303	0.73403	14614	0	12
2021.08.13	0.73404	0.73807	0.73326	0.73698	12260	0	12
2021.08.15	0.73672	0.73723	0.73635	0.73647	1183	0	0
2021.08.16	0.73647	0.73670	0.73188	0.73385	15462	0	12
2021.08.17	0.73385	0.73385	0.72418	0.72544	23540	0	12
2021.08.18	0.72547	0.72688	0.72283	0.72301	23986	0	12
2021.08.19	0.72302	0.72329	0.71417	0.71455	31085	0	12
2021.08.20	0.71455	0.71557	0.71040	0.71391	24869	0	12
2021.08.22	0.71316	0.71404	0.71208	0.71376	2023	0	0
2021.08.23	0.71377	0.72171	0.71377	0.72079	18900	0	12
2021.08.24	0.72079	0.72703	0.72000	0.72478	18448	0	0
2021.08.25	0.72480	0.72796	0.72367	0.72758	18670	0	0
2021.08.26	0.72759	0.72791	0.72336	0.72376	19967	0	12
2021.08.27	0.72376	0.73161	0.72215	0.73123	21068	0	12
2021.08.29	0.73043	0.73153	0.73041	0.73147	816	0	0
2021.08.30	0.73148	0.73178	0.72839	0.72895	14054	0	12
2021.08.31	0.72893	0.73405	0.72876	0.73170	22684	0	0
2021.09.01	0.73173	0.73831	0.73075	0.73653	19858	0	0
2021.09.02	0.73654	0.74086	0.73552	0.73969	16119	0	12
2021.09.03	0.73969	0.74773	0.73949	0.74503	22220	0	12
2021.09.05	0.74536	0.74548	0.74423	0.74423	736	0	0
2021.09.06	0.74424	0.74433	0.74259	0.74356	14243	0	12
2021.09.07	0.74356	0.74665	0.73740	0.73857	24934	0	12
2021.09.08	0.73859	0.74033	0.73443	0.73605	24915	0	12
2021.09.09	0.73604	0.73936	0.73463	0.73670	25083	0	12
2021.09.10	0.73673	0.74089	0.73479	0.73524	21485	0	12
2021.09.12	0.73512	0.73675	0.73477	0.73646	908	0	0
2021.09.13	0.73649	0.73751	0.73359	0.73651	21471	0	12
2021.09.14	0.73652	0.73729	0.73128	0.73161	24921	0	12
2021.09.15	0.73164	0.73434	0.73006	0.73404	21520	0	0
2021.09.16	0.73405	0.73468	0.72734	0.72908	21765	0	12
2021.09.17	0.72909	0.73211	0.72617	0.72638	21824	0	12
2021.09.19	0.72610	0.72658	0.72584	0.72630	735	0	0
2021.09.20	0.72629	0.72676	0.72195	0.72590	28424	0	12
2021.09.21	0.72590	0.72824	0.72211	0.72277	27937	0	12
2021.09.22	0.72277	0.72958	0.72230	0.72316	38024	0	12
2021.09.23	0.72317	0.73149	0.72222	0.72961	26044	0	12
2021.09.24	0.72963	0.73159	0.72353	0.72594	22785	0	12
2021.09.26	0.72533	0.72675	0.72533	0.72645	1024	0	0
2021.09.27	0.72647	0.72932	0.72490	0.72796	22145	0	12
2021.09.28	0.72799	0.73104	0.72250	0.72433	33803	0	12
2021.09.29	0.72433	0.72636	0.71696	0.71779	30790	0	12
2021.09.30	0.71778	0.72566	0.71765	0.72282	33650	0	12
2021.10.01	0.72278	0.72755	0.71914	0.72631	34034	0	12
2021.10.03	0.72600	0.72820	0.72594	0.72741	1188	0	0
2021.10.04	0.72740	0.73034	0.72505	0.72888	30826	0	12
2021.10.05	0.72888	0.73004	0.72482	0.72872	26144	0	12
2021.10.06	0.72870	0.72914	0.72255	0.72816	34974	0	0
2021.10.07	0.72816	0.73236	0.72700	0.73159	23795	0	12
2021.10.08	0.73161	0.73374	0.72877	0.73079	29427	0	12
2021.10.10	0.73060	0.73106	0.72916	0.72939	1397	0	0
2021.10.11	0.72939	0.73721	0.72932	0.73474	23306	0	12
2021.10.12	0.73477	0.73840	0.73305	0.73314	26350	0	12
2021.10.13	0.73315	0.73827	0.73229	0.73823	26030	0	12
2021.10.14	0.73822	0.74261	0.73714	0.74130	18843	0	12
2021.10.15	0.74131	0.74393	0.74030	0.74191	20468	0	12
2021.10.17	0.74135	0.74361	0.74111	0.74236	1853	0	0
2021.10.18	0.74239	0.74249	0.73781	0.74144	21284	0	0
2021.10.19	0.74146	0.74849	0.74146	0.74741	20811	0	12
2021.10.20	0.74742	0.75221	0.74645	0.75144	19491	0	12
2021.10.21	0.75147	0.75459	0.74578	0.74626	22948	0	12
2021.10.22	0.74628	0.75114	0.74532	0.74686	25863	0	12
2021.10.24	0.74641	0.74705	0.74633	0.74680	771	0	15
2021.10.25	0.74682	0.75046	0.74640	0.74908	19454	0	12
2021.10.26	0.74911	0.75248	0.74887	0.75118	20113	0	12
2021.10.27	0.75119	0.75352	0.74868	0.74994	24129	0	12
2021.10.28	0.74994	0.75549	0.74789	0.75304	26684	0	12
2021.10.29	0.75306	0.75546	0.74998	0.75207	25813	0	12
2021.10.31	0.75106	0.75198	0.75082	0.75171	850	0	15
2021.11.01	0.75174	0.75354	0.74855	0.75196	18697	0	12
2021.11.02	0.75198	0.75309	0.74198	0.74351	23540	0	12
2021.11.03	0.74352	0.74687	0.74119	0.74683	27662	0	12
2021.11.04	0.74684	0.74701	0.73824	0.74076	21410	0	12
2021.11.05	0.74076	0.74115	0.73593	0.74008	23142	0	12
2021.11.07	0.73932	0.74042	0.73923	0.73943	584	0	15
2021.11.08	0.73946	0.74306	0.73838	0.74138	16572	0	12
2021.11.09	0.74141	0.74309	0.73603	0.73751	22399	0	12
2021.11.10	0.73750	0.73929	0.73216	0.73331	27593	0	12
2021.11.11	0.73327	0.73404	0.72858	0.72900	22253	0	12
2021.11.12	0.72901	0.73345	0.72760	0.73316	18035	0	12
2021.11.14	0.73253	0.73354	0.73229	0.73313	547	0	15
2021.11.15	0.73311	0.73701	0.73227	0.73445	17933	0	12
2021.11.16	0.73446	0.73673	0.72915	0.72999	21838	0	12
2021.11.17	0.73004	0.73042	0.72581	0.72675	21345	0	12
2021.11.18	0.72676	0.72924	0.72490	0.72758	20550	0	12
2021.11.19	0.72755	0.72907	0.72263	0.72320	25306	0	12
2021.11.21	0.72309	0.72344	0.72272	0.72305	664	0	15
2021.11.22	0.72307	0.72728	0.72203	0.72264	24740	0	12
2021.11.23	0.72266	0.72358	0.72060	0.72209	26868	0	12
2021.11.24	0.72209	0.72270	0.71834	0.72008	26512	0	12
2021.11.25	0.72010	0.72084	0.71721	0.71726	15623	0	12
2021.11.26	0.71728	0.71769	0.71059	0.71112	36303	0	12
2021.11.28	0.71282	0.71436	0.71124	0.71419	1481	0	15
2021.11.29	0.71417	0.71590	0.71131	0.71446	26147	0	12
2021.11.30	0.71447	0.71700	0.70621	0.71241	42479	0	12
2021.12.01	0.71243	0.71723	0.70941	0.71067	33934	0	12
2021.12.02	0.71070	0.71190	0.70830	0.70862	32646	0	12
2021.12.03	0.70867	0.70897	0.69923	0.69975	33859	0	12
2021.12.05	0.70006	0.70194	0.69979	0.70168	997	0	15
2021.12.06	0.70167	0.70539	0.70058	0.70481	22905	0	12
2021.12.07	0.70484	0.71234	0.70391	0.71216	22103	0	12
2021.12.08	0.71218	0.71832	0.71164	0.71680	26534	0	12
2021.12.09	0.71677	0.71862	0.71351	0.71457	19059	0	12
2021.12.10	0.71458	0.71818	0.71313	0.71707	19063	0	12
2021.12.12	0.71621	0.71715	0.71564	0.71649	772	0	15
2021.12.13	0.71651	0.71756	0.71101	0.71304	16611	0	12
2021.12.14	0.71306	0.71349	0.70894	0.71032	19366	0	12
2021.12.15	0.71034	0.71770	0.70915	0.71654	29979	0	12
2021.12.16	0.71658	0.72230	0.71451	0.71744	26994	0	12
2021.12.17	0.71746	0.71812	0.71220	0.71247	23503	0	12
2021.12.19	0.71278	0.71311	0.71079	0.71154	951	0	15
2021.12.20	0.71157	0.71270	0.70818	0.71086	25595	0	12
2021.12.21	0.71087	0.71555	0.70981	0.71467	17838	0	12
2021.12.22	0.71469	0.72197	0.71201	0.72114	16763	0	12
2021.12.23	0.72111	0.72510	0.71956	0.72310	14543	0	12
2021.12.24	0.72295	0.72421	0.72115	0.72205	6694	0	30
2021.12.26	0.72251	0.72368	0.72177	0.72288	605	0	15
2021.12.27	0.72290	0.72442	0.72051	0.72349	11344	0	12
2021.12.28	0.72353	0.72633	0.72181	0.72317	11969	0	12
2021.12.29	0.72314	0.72717	0.72125	0.72577	15279	0	12
2021.12.30	0.72579	0.72753	0.72425	0.72485	14073	0	12
2021.12.31	0.72487	0.72769	0.72435	0.72690	13352	0	12
2022.01.02	0.72634	0.72746	0.72607	0.72668	484	0	15
2022.01.03	0.72669	0.72765	0.71835	0.71951	16982	0	12
2022.01.04	0.71953	0.72481	0.71846	0.72378	17128	0	12
2022.01.05	0.72380	0.72716	0.72125	0.72202	20852	0	12
2022.01.06	0.72199	0.72201	0.71453	0.71616	24739	0	12
2022.01.07	0.71617	0.71870	0.71292	0.71807	20399	0	12
2022.01.09	0.71708	0.71834	0.71708	0.71778	834	0	15
2022.01.10	0.71776	0.72019	0.71482	0.71793	21504	0	12
2022.01.11	0.71795	0.72130	0.71542	0.72091	21879	0	12
2022.01.12	0.72089	0.72920	0.71998	0.72812	21713	0	12
2022.01.13	0.72810	0.73136	0.72728	0.72800	21684	0	12
2022.01.14	0.72804	0.72930	0.71976	0.72109	26724	0	12
2022.01.16	0.72167	0.72180	0.72067	0.72151	922	0	15
2022.01.17	0.72152	0.72288	0.71951	0.72094	16452	0	12
2022.01.18	0.72099	0.72272	0.71695	0.71861	28736	0	12
2022.01.19	0.71865	0.72376	0.71764	0.72149	27662	0	12
2022.01.20	0.72154	0.72760	0.72037	0.72155	28335	0	12
2022.01.21	0.72158	0.72178	0.71709	0.71771	35959	0	12
2022.01.23	0.71722	0.71869	0.71707	0.71864	932	0	15
2022.01.24	0.71867	0.71867	0.70900	0.71532	38446	0	12
2022.01.25	0.71534	0.71759	0.71208	0.71577	37942	0	12
2022.01.26	0.71577	0.71806	0.70952	0.71205	39295	0	12
2022.01.27	0.71206	0.71206	0.70231	0.70342	40399	0	12
2022.01.28	0.70343	0.70451	0.69669	0.69922	38439	0	12
2022.01.30	0.69895	0.69964	0.69864	0.69954	958	0	14
2022.01.31	0.69957	0.70761	0.69914	0.70675	28040	0	11
2022.02.01	0.70673	0.71368	0.70327	0.71328	31650	0	11
2022.02.02	0.71330	0.71586	0.71177	0.71202	26293	0	11
2022.02.03	0.71201	0.71677	0.71091	0.71417	31520	0	11
2022.02.04	0.71415	0.71511	0.70511	0.70752	33159	0	11
2022.02.06	0.70772	0.70846	0.70734	0.70782	760	0	14
2022.02.07	0.70783	0.71297	0.70646	0.71267	26439	0	11
2022.02.08	0.71269	0.71468	0.71060	0.71468	23238	0	11
2022.02.09	0.71448	0.71939	0.71442	0.71765	18185	0	11
2022.02.10	0.71764	0.72482	0.71468	0.71605	38155	0	11
2022.02.11	0.71608	0.71846	0.71079	0.71336	49140	0	11
2022.02.13	0.71281	0.71496	0.71252	0.71436	1499	0	14
2022.02.14	0.71437	0.71459	0.70856	0.71311	42749	0	11
2022.02.15	0.71312	0.71559	0.71011	0.71473	30672	0	11
2022.02.16	0.71475	0.72073	0.71430	0.71921	28686	0	11
2022.02.17	0.71919	0.72168	0.71487	0.71865	44056	0	11
2022.02.18	0.71863	0.72272	0.71644	0.71768	31158	0	11
2022.02.20	0.71724	0.71757	0.71662	0.71711	929	0	14
2022.02.21	0.71713	0.72221	0.71668	0.71833	29229	0	11
2022.02.22	0.71836	0.72329	0.71802	0.72257	38574	0	11
2022.02.23	0.72260	0.72833	0.72180	0.72269	30173	0	11
2022.02.24	0.72272	0.72286	0.70941	0.71595	72406	0	11
2022.02.25	0.71597	0.72371	0.71387	0.72303	47861	0	11
2022.02.27	0.71795	0.71874	0.71686	0.71851	2289	0	14
2022.02.28	0.71849	0.72668	0.71671	0.72580	44363	0	11
2022.03.01	0.72582	0.72893	0.72374	0.72603	37123	0	11
2022.03.02	0.72601	0.73059	0.72428	0.72919	39957	0	11
2022.03.03	0.72923	0.73469	0.72758	0.73352	33260	0	11
2022.03.04	0.73352	0.73801	0.73001	0.73749	43107	0	11
2022.03.06	0.73715	0.73938	0.73540	0.73930	1580	0	14
2022.03.07	0.73934	0.74401	0.73087	0.73282	52934	0	11
2022.03.08	0.73283	0.73476	0.72446	0.72665	55317	0	11
2022.03.09	0.72669	0.73366	0.72662	0.73161	35184	0	11
2022.03.10	0.73160	0.73669	0.72870	0.73645	35552	0	11
2022.03.11	0.73648	0.73660	0.72816	0.72917	33463	0	11
2022.03.13	0.72890	0.72981	0.72840	0.72957	1214	0	14
2022.03.14	0.72955	0.72964	0.71857	0.71979	32366	0	11
2022.03.15	0.71979	0.72266	0.71641	0.71894	33180	0	11
2022.03.16	0.71895	0.72963	0.71799	0.72879	39943	0	11
2022.03.17	0.72882	0.73925	0.72827	0.73803	33244	0	11
2022.03.18	0.73805	0.74173	0.73599	0.74135	26957	0	11
2022.03.20	0.74073	0.74130	0.74024	0.74089	1140	0	14
2022.03.21	0.74093	0.74241	0.73732	0.73949	28814	0	11
2022.03.22	0.73951	0.74761	0.73750	0.74615	27417	0	11
2022.03.23	0.74617	0.75066	0.74496	0.74982	26210	0	11
2022.03.24	0.74986	0.75270	0.74651	0.75095	29104	0	11
2022.03.25	0.75097	0.75360	0.74945	0.75151	28070	0	11
2022.03.27	0.75050	0.75208	0.75036	0.75167	1312	0	14
2022.03.28	0.75169	0.75394	0.74660	0.74962	33727	0	11
2022.03.29	0.74966	0.75235	0.74557	0.75140	37842	0	11
2022.03.30	0.75140	0.75359	0.74934	0.75008	31371	0	11
2022.03.31	0.75010	0.75239	0.74700	0.74908	32098	0	11
2022.04.01	0.74911	0.75239	0.74721	0.74975	26256	0	11
2022.04.03	0.74878	0.74938	0.74843	0.74849	749	0	14
2022.04.04	0.74852	0.75557	0.74825	0.75425	20685	0	11
2022.04.05	0.75426	0.76606	0.75354	0.75846	30838	0	11
2022.04.06	0.75848	0.75924	0.74852	0.75038	35319	0	11
2022.04.07	0.75041	0.75128	0.74662	0.74774	26558	0	11
2022.04.08	0.74775	0.74922	0.74259	0.74588	23804	0	11
2022.04.10	0.74578	0.74643	0.74446	0.74448	941	0	14
2022.04.11	0.74450	0.74599	0.74113	0.74140	25466	0	11
2022.04.12	0.74141	0.74929	0.73990	0.74530	30597	0	11
2022.04.13	0.74531	0.74743	0.73912	0.74495	29427	0	11
2022.04.14	0.74497	0.74678	0.73966	0.74052	27654	0	11
2022.04.15	0.74051	0.74113	0.73828	0.73849	5312	0	28
2022.04.17	0.73908	0.74030	0.73896	0.73958	1165	0	14
2022.04.18	0.73960	0.73966	0.73422	0.73563	18960	0	11
2022.04.19	0.73563	0.73995	0.73447	0.73928	27438	0	11
2022.04.20	0.73931	0.74570	0.73719	0.74434	28022	0	11
2022.04.21	0.74434	0.74573	0.73587	0.73595	29537	0	11
2022.04.22	0.73597	0.73685	0.72341	0.72438	31470	0	11
2022.04.24	0.72464	0.72513	0.72309	0.72316	1533	0	14
2022.04.25	0.72316	0.72328	0.71343	0.71761	45541	0	11
2022.04.26	0.71763	0.72282	0.71174	0.71408	36270	0	11
2022.04.27	0.71412	0.71901	0.71005	0.71210	41973	0	11
2022.04.28	0.71211	0.71616	0.70544	0.71086	42756	0	11
2022.04.29	0.71089	0.71793	0.70588	0.70609	37486	0	11
2022.05.01	0.70680	0.70750	0.70582	0.70621	2166	0	14
2022.05.02	0.70624	0.70814	0.70294	0.70501	36777	0	11
2022.05.03	0.70504	0.71459	0.70504	0.71000	41947	0	11
2022.05.04	0.71001	0.72651	0.70881	0.72508	54098	0	11
2022.05.05	0.72508	0.72655	0.70768	0.71186	55435	0	11
2022.05.06	0.71188	0.71347	0.70578	0.70745	65308	0	11
2022.05.08	0.70677	0.70695	0.70416	0.70440	2145	0	14
2022.05.09	0.70441	0.70457	0.69420	0.69532	53946	0	11
2022.05.10	0.69531	0.69848	0.69073	0.69321	60647	0	11
2022.05.11	0.69321	0.70531	0.69257	0.69258	64920	0	11
2022.05.12	0.69259	0.69525	0.68283	0.68679	67781	0	11
2022.05.13	0.68679	0.69405	0.68626	0.69375	39128	0	11
2022.05.15	0.69261	0.69526	0.69231	0.69466	1736	0	14
2022.05.16	0.69468	0.69817	0.68717	0.69721	47370	0	11
2022.05.17	0.69722	0.70400	0.69717	0.70294	43299	0	11
2022.05.18	0.70292	0.70460	0.69491	0.69575	40347	0	11
2022.05.19	0.69578	0.70721	0.69530	0.70409	62199	0	11
2022.05.20	0.70412	0.70728	0.70017	0.70414	47136	0	11
2022.05.22	0.70480	0.70686	0.70401	0.70607	1959	0	14
2022.05.23	0.70609	0.71265	0.70581	0.70858	40407	0	11
2022.05.24	0.70858	0.71185	0.70564	0.71008	42602	0	11
2022.05.25	0.71008	0.71182	0.70350	0.70889	45583	0	11
2022.05.26	0.70889	0.71091	0.70565	0.70974	35143	0	11
2022.05.27	0.70976	0.71662	0.70889	0.71595	30793	0	11
2022.05.29	0.71591	0.71651	0.71521	0.71579	1119	0	14
2022.05.30	0.71579	0.71984	0.71565	0.71936	22430	0	11
2022.05.31	0.71938	0.72031	0.71492	0.71819	37752	0	11
2022.06.01	0.71822	0.72297	0.71550	0.71708	36611	0	11
2022.06.02	0.71709	0.72701	0.71404	0.72645	31066	0	11
2022.06.03	0.72646	0.72823	0.72013	0.72073	30587	0	11
2022.06.05	0.72109	0.72156	0.71998	0.71998	1271	0	14
2022.06.06	0.72000	0.72311	0.71803	0.71853	27827	0	11
2022.06.07	0.71855	0.72453	0.71566	0.72204	40675	0	11
2022.06.08	0.72206	0.72337	0.71751	0.71856	33227	0	11
2022.06.09	0.71857	0.71935	0.70930	0.70969	39336	0	11
2022.06.10	0.70972	0.71374	0.70369	0.70425	46244	0	11
2022.06.12	0.70370	0.70448	0.70149	0.70192	2238	0	14
2022.06.13	0.70194	0.70336	0.69112	0.69402	52279	0	11
2022.06.14	0.69402	0.69699	0.68500	0.68867	57464	0	11
2022.06.15	0.68869	0.70237	0.68852	0.70168	73770	0	11
2022.06.16	0.70172	0.70686	0.69431	0.70393	60824	0	11
2022.06.17	0.70397	0.70424	0.68971	0.69354	51326	0	11
2022.06.19	0.69205	0.69564	0.69192	0.69503	1898	0	14
2022.06.20	0.69503	0.69953	0.69261	0.69675	31482	0	11
2022.06.21	0.69673	0.69931	0.69340	0.69591	38133	0	11
2022.06.22	0.69593	0.69609	0.68807	0.69045	42708	0	11
2022.06.23	0.69046	0.69254	0.68686	0.69017	46125	0	11
2022.06.24	0.69019	0.69567	0.68881	0.69425	37246	0	11
2022.06.26	0.69419	0.69581	0.69387	0.69435	1581	0	14
2022.06.27	0.69433	0.69480	0.69065	0.69203	37093	0	11
2022.06.28	0.69204	0.69638	0.69023	0.69027	36500	0	11
2022.06.29	0.69027	0.69194	0.68612	0.68774	40284	0	11
2022.06.30	0.68774	0.69187	0.68530	0.68970	42567	0	11
2022.07.01	0.68973	0.69028	0.67632	0.68161	46973	0	11
2022.07.03	0.68114	0.68247	0.68097	0.68124	1649	0	14
2022.07.04	0.68124	0.68879	0.67933	0.68708	26798	0	11
2022.07.05	0.68708	0.68941	0.67611	0.67933	50262	0	11
2022.07.06	0.67933	0.68254	0.67614	0.67812	54278	0	11
2022.07.07	0.67814	0.68497	0.67638	0.68469	39626	0	11
2022.07.08	0.68472	0.68738	0.67914	0.68555	44668	0	11
2022.07.10	0.68463	0.68531	0.68391	0.68443	2025	0	14
2022.07.11	0.68445	0.68454	0.67138	0.67398	40522	0	11
2022.07.12	0.67399	0.67783	0.67096	0.67452	43638	0	11
2022.07.13	0.67452	0.68028	0.67251	0.67319	60423	0	11
2022.07.14	0.67320	0.67874	0.66810	0.67555	59009	0	11
2022.07.15	0.67559	0.68055	0.67185	0.67920	43720	0	11
2022.07.17	0.67849	0.68132	0.67797	0.68124	1727	0	14
2022.07.18	0.68121	0.68538	0.67928	0.68090	35079	0	11
2022.07.19	0.68092	0.69118	0.68020	0.68947	35204	0	11
2022.07.20	0.68949	0.69296	0.68726	0.68833	37667	0	11
2022.07.21	0.68834	0.69362	0.68584	0.69214	44273	0	11
2022.07.22	0.69215	0.69767	0.68927	0.69240	41799	0	11
2022.07.24	0.69254	0.69264	0.69028	0.69031	1526	0	14
2022.07.25	0.69033	0.69645	0.68780	0.69493	34356	0	11
2022.07.26	0.69497	0.69823	0.69213	0.69441	32427	0	11
2022.07.27	0.69443	0.70118	0.69115	0.69916	44393	0	11
2022.07.28	0.69920	0.70132	0.69545	0.69967	43013	0	11
2022.07.29	0.69970	0.70312	0.69105	0.69899	40954	0	11
2022.07.31	0.69832	0.69861	0.69697	0.69701	1746	0	14
2022.08.01	0.69703	0.70465	0.69676	0.70234	35373	0	11
2022.08.02	0.70237	0.70315	0.68880	0.68899	50315	0	11
2022.08.03	0.68898	0.69551	0.68857	0.69365	39096	0	11
2022.08.04	0.69364	0.69892	0.69346	0.69583	34443	0	11
2022.08.05	0.69587	0.69736	0.68685	0.69115	35597	0	11
2022.08.07	0.69058	0.69108	0.68990	0.69027	1367	0	14
2022.08.08	0.69027	0.70088	0.68974	0.69879	24346	0	11
2022.08.09	0.69882	0.69939	0.69462	0.69473	24117	0	11
2022.08.10	0.69488	0.71083	0.69400	0.70811	36536	0	11
2022.08.11	0.70811	0.71362	0.70626	0.71007	34462	0	11
2022.08.12	0.71010	0.71277	0.70843	0.71233	29840	0	11
2022.08.14	0.71135	0.71241	0.71081	0.71149	1260	0	14
2022.08.15	0.71151	0.71243	0.70096	0.70183	28721	0	11
